,0,1,2,3,4,5,6,7,8,9,10,11,12,13
12750,暂无数据,东西,花园铁岭继红校,3,阿什河街,102104162374 ,3室1厅,228,南岗,精装,81,是,否,76000 
12751,暂无数据,南北,革新教堂,7,革新街,102102194167 ,5室1厅,140,南岗,精装,143,否,否,46667 
12752,板楼,南北,南岗分局十三中,7,中植方洲苑,102103732800 ,3室1厅,163,南岗,简装,140,否,否,54333 
12753,板楼,南北,动力区,7,自然研究所家属楼,102102475800 ,3室1厅,96.8,南岗,精装,128,否,否,32267 
12754,板楼,南北,新发小区大润发,7,新发小区F区,102104018472 ,3室2厅,85,南岗,其他,133,否,否,28333 
12755,板楼,东西,海城市场商圈,8,文景街,102104057849 ,4室2厅,175.1,南岗,其他,210,否,否,58367 
12756,板楼,南北,哈西商圈,28,汇龙北纬45度,102104068270 ,4室2厅,277,南岗,其他,156,否,否,92333 
12757,板塔结合,南,西大桥商圈,6,松罗堡街(新苗圃街),102104085108 ,2室1厅,45,南岗,其他,35,否,否,15000 
12758,板楼,南北东,哈西商圈,26,辰能·溪树庭院南区,102104013231 ,6室2厅,540,南岗,其他,336,是,否,180000 
12759,板楼,南,西大桥商圈,7,和兴路,102103999404 ,2室1厅,82,南岗,精装,60,否,否,27333 
12760,板楼,南,师大附小沙曼小区,6,省委党校家属楼,102104041717 ,1室1厅,30,南岗,简装,36,否,否,10000 
12761,板楼,东南西北,哈西商圈,7,阳光家园一期,102104023200 ,2室1厅,81,南岗,简装,69,否,否,27000 
12762,板楼,南北,革新教堂,9,革新街,102104086480 ,2室1厅,67,南岗,精装,80,否,否,22333 
12763,板楼,北南,哈西商圈,7,学府绿景苑,102104061209 ,2室2厅,90,南岗,简装,102,否,否,30000 
12764,板楼,东,哈南商圈,7,征仪花园F区,102104159414 ,1室1厅,45,南岗,毛坯,65,否,否,15000 
12765,板楼,南,马家沟校大成街,7,洁净街,102104149932 ,2室1厅,54.8,南岗,简装,65,否,否,18267 
12766,板塔结合,东南西北,西大桥商圈,8,和兴小区,102104148846 ,2室1厅,80,南岗,简装,67,否,否,26667 
12767,板楼,南,哈西商圈,33,爱达,102104146193 ,2室1厅,178,南岗,精装,99,否,否,59333 
12768,板楼,北,龙塔,27,南航嘉园,102104161681 ,2室1厅,125,南岗,毛坯,109,否,否,41667 
12769,板楼,南,哈西商圈,27,涧桥西畔,102104147976 ,1室1厅,99,南岗,简装,65,否,否,33000 
12770,板塔结合,南北,哈特百脑汇教化工大,8,上夹树街,102101380972 ,3室2厅,69.8,南岗,简装,119,是,否,23267 
12771,板楼,东,西大桥商圈,7,二酉街,102101183819 ,2室1厅,35.2,南岗,精装,46,否,否,11733 
12772,板塔结合,南北,哈西商圈,7,鸿朗花园南区,102102557893 ,3室1厅,48,南岗,其他,62,否,否,16000 
12773,板楼,南北,宣西宣庆体院,8,宣化街,102102551401 ,2室2厅,99.8,南岗,精装,99,否,否,33267 
12774,塔楼,东北,先锋路商圈,31,嵩山国际,102103801000 ,3室2厅,140,南岗,精装,119,否,否,46667 
12775,板楼,西南,哈特百脑汇教化工大,29,贵新小区,102102260869 ,2室1厅,95,南岗,简装,63,否,否,31667 
12776,板楼,南北,龙塔,7,吉星商住楼,102103340684 ,3室1厅,138,南岗,简装,156,否,否,46000 
12777,塔楼,东西,南岗分局十三中,5,马端小区,102102294406 ,3室2厅,120,南岗,精装,169,否,否,40000 
12778,塔楼,南北,宣西宣庆体院,4,马端街,102101000636 ,3室1厅,78,南岗,简装,101,否,否,26000 
12779,塔楼,西南,儿童公园,28,龙电花园,102103285740 ,4室2厅,269.8,南岗,精装,272,否,否,89933 
12780,板楼,南北,革新教堂,8,果戈里大街,102103788470 ,3室1厅,92,南岗,简装,112,否,否,30667 
12781,板楼,南北,哈西商圈,8,四季芳洲,102101978510 ,3室2厅,132,南岗,精装,165,否,否,44000 
12782,平房,南北,西大桥商圈,8,和兴小区,102102810880 ,3室1厅,88,南岗,精装,146,否,否,29333 
12783,板楼,南北,哈西商圈,8,四季芳洲,102101789313 ,3室2厅,90,南岗,简装,139,否,否,30000 
12784,板楼,东西,哈西商圈,7,科大安居小区,102104028770 ,1室1厅,40,南岗,其他,50,否,否,13333 
12785,板楼,南北,海城市场商圈,7,营部街,102104018944 ,2室1厅,58,南岗,其他,77,否,否,19333 
12786,板楼,南,哈西商圈,7,征仪路花园小区C区,102104057402 ,2室1厅,47.6,南岗,其他,57,否,否,15867 
12787,板楼,南北,哈南商圈,24,鲁商·松江新城,102104137995 ,4室2厅,260,南岗,精装,172,否,否,86667 
12788,板楼,南北,哈特百脑汇教化工大,21,铁路街,102104095681 ,3室2厅,235,南岗,精装,169,否,否,78333 
12789,板楼,南北,哈西商圈,7,征仪路花园小区C区,102104133681 ,3室2厅,120,南岗,精装,145,否,否,40000 
12790,板楼,东西北,龙塔,7,长江名苑,102104137500 ,3室2厅,96,南岗,精装,119,否,否,32000 
12791,板楼,南北,团结萧红校哈站北秀宾馆,8,北京街,102104107338 ,3室1厅,88.8,南岗,简装,84,是,否,29600 
12792,板楼,东南西北,团结萧红校哈站北秀宾馆,7,松花江街,102104143045 ,2室1厅,69,南岗,精装,57,是,否,23000 
12793,板塔结合,东西北,南岗会展商圈,8,信恒现代城,102104137663 ,3室1厅,110,南岗,简装,95,否,否,36667 
12794,暂无数据,东西,西大桥商圈,7,清滨路,102104158867 ,3室1厅,59.8,南岗,精装,67,否,否,19933 
12795,板楼,东西,西大桥商圈,8,汉广街,102101408433 ,2室1厅,118.8,南岗,精装,122,否,否,39600 
12796,板塔结合,南北,海城市场商圈,17,中山花园,102101266915 ,3室2厅,220,南岗,精装,209,否,否,73333 
12797,板楼,东西,哈特百脑汇教化工大,7,宏桥小区,102103355059 ,3室1厅,108,南岗,精装,112,否,否,36000 
12798,板楼,南北西,哈特百脑汇教化工大,21,铁路街,102103017744 ,2室1厅,133.8,南岗,毛坯,116,否,否,44600 
12799,板楼,南北,万达商圈,16,陽光2000,102104078124 ,4室3厅,366,南岗,其他,316,否,否,122000 
12800,板楼,西南,先锋路商圈,7,辽河小区,102104091015 ,5室3厅,500,南岗,精装,490,否,否,166667 
12801,板楼,南北,新发小区大润发,7,三姓街,102104033766 ,2室0厅,43,南岗,简装,52,是,否,14333 
12802,板楼,南北,宣西宣庆体院,7,宣化街,102104129076 ,3室1厅,75,南岗,其他,99,否,否,25000 
12803,板楼,南,船舶军工,6,一曼街,102104128068 ,1室1厅,32,南岗,其他,32,否,否,10667 
12804,塔楼,南北,海城市场商圈,30,华风海城湾,102104120576 ,3室1厅,210,南岗,精装,166,否,否,70000 
12805,板楼,南北,哈南商圈,29,英伦名邸,102104161620 ,2室1厅,155,南岗,其他,110,否,否,51667 
12806,板塔结合,东西北,新发小区大润发,16,恒润嘉园,102104131829 ,3室1厅,135,南岗,其他,137,否,否,45000 
12807,板楼,东南西北,龙塔,8,南航花园,102104132662 ,3室2厅,102,南岗,简装,124,否,否,34000 
12808,板楼,南北,哈西商圈,28,汇龙北纬45度,102104146453 ,3室2厅,205,南岗,其他,125,否,否,68333 
12809,板塔结合,南北,哈特百脑汇教化工大,8,铁路街,102101298733 ,3室2厅,75,南岗,简装,108,否,否,25000 
12810,板楼,南,哈南商圈,18,鲁商·松江新城,102104100180 ,1室1厅,103,南岗,精装,82,否,否,34333 
12811,板楼,南,哈西商圈,31,万达华府C区,102104120325 ,2室2厅,147.8,南岗,精装,90,是,否,49267 
12812,板楼,东南,宣西宣庆体院,8,宣西小区,102104097409 ,2室1厅,43,南岗,简装,59,否,否,14333 
12813,暂无数据,东,哈西商圈,7,林科院家属楼,102104103473 ,2室2厅,29.5,南岗,其他,57,否,否,9833 
12814,板楼,西南,花园铁岭继红校,8,辽阳街,102104146265 ,4室2厅,280,南岗,其他,184,是,否,93333 
12815,塔楼,西北,南岗分局十三中,28,龙福家园(南岗区),102104158973 ,3室1厅,160,南岗,其他,142,否,否,53333 
12816,板楼,南,哈西商圈,27,南开华府,102104136735 ,2室1厅,109,南岗,简装,73,否,否,36333 
12817,板楼,南北,哈西商圈,17,西典家园南区,102104126380 ,3室1厅,143,南岗,简装,135,否,否,47667 
12818,板楼,南北,西大桥商圈,6,四明街,102104146029 ,2室0厅,60,南岗,精装,63,否,否,20000 
12819,板楼,南北,师大附小沙曼小区,7,市委党校家属楼,102104140977 ,3室1厅,95,南岗,简装,104,否,否,31667 
12820,板楼,东,哈南商圈,6,征仪路花园小区E区,102104152805 ,1室1厅,55,南岗,简装,60,否,否,18333 
12821,板楼,南北,西大桥商圈,7,八师小区,102104101203 ,2室1厅,99,南岗,其他,65,否,否,33000 
12822,板楼,南北,西大桥商圈,18,苗圃小区,102103884395 ,2室1厅,135,南岗,精装,98,否,否,45000 
12823,板楼,南北,南岗会展商圈,27,公园丽景(南岗区),102102561265 ,3室2厅,320,南岗,简装,226,否,否,106667 
12824,板楼,南北,平房商圈,7,宏博家园,102103408964 ,2室1厅,45,南岗,简装,74,是,否,15000 
12825,板楼,东西,师大附小沙曼小区,6,师大家属楼,102104006098 ,2室1厅,150,南岗,简装,58,否,否,50000 
12826,暂无数据,南北,师大附小沙曼小区,1,文化大院,102103719014 ,3室1厅,180,南岗,简装,72,是,否,60000 
12827,板楼,东西,南岗分局十三中,7,大自然家园,102103552112 ,2室1厅,112,南岗,精装,100,否,否,37333 
12828,板楼,南,西大桥商圈,7,苗圃小区,102103104938 ,2室1厅,85,南岗,简装,50,否,否,28333 
12829,板楼,南北,王岗商圈,7,金谷城,102103941682 ,1室0厅,18,南岗,简装,43,否,否,6000 
12830,暂无数据,南北东,哈西商圈,32,北华家园,102103549378 ,3室2厅,130,南岗,简装,128,是,否,43333 
12831,板楼,南北,西大桥商圈,8,桥南小区,102103093137 ,2室1厅,60,南岗,精装,70,否,否,20000 
12832,板楼,南北,花园铁岭继红校,7,邮政街,102104006692 ,3室1厅,73,南岗,简装,102,是,否,24333 
12833,板楼,南北,复华校国展工大附中,9,复华小区北区,102104019411 ,2室1厅,66,南岗,简装,63,是,否,22000 
12834,板楼,南北,师大附小沙曼小区,7,沙曼小区三街区,102104009055 ,2室1厅,48,南岗,简装,48,否,否,16000 
12835,板楼,南,师大附小沙曼小区,31,学府名苑(南岗区),102103612293 ,2室1厅,96.8,南岗,精装,85,是,否,32267 
12836,板楼,南北,哈特百脑汇教化工大,7,砖街,102103354555 ,2室1厅,55,南岗,精装,58,是,否,18333 
12837,板楼,东,哈西商圈,32,领域佳境,102102825892 ,1室1厅,58,南岗,其他,49,否,否,19333 
12838,板楼,南北,哈西商圈,31,万达华府C区,102104005469 ,3室1厅,318,南岗,精装,164,否,否,106000 
12839,塔楼,东西,西大桥商圈,8,通达小区（红岩小学）,102101498887 ,1室1厅,52,南岗,精装,43,否,否,17333 
12840,板楼,南北西,海城市场商圈,6,联部街,102104124846 ,3室1厅,99,南岗,简装,150,否,否,33000 
12841,板塔结合,西北,儿童公园,7,分部街,102104146471 ,1室1厅,26.5,南岗,简装,31,否,否,8833 
12842,板楼,南北,西大桥商圈,7,元士街,102104167785 ,3室1厅,96,南岗,简装,109,否,否,32000 
12843,塔楼,南北,西大桥商圈,7,通达小区（红岩小学）,102104055197 ,2室1厅,48,南岗,精装,52,否,否,16000 
12844,板楼,南,儿童公园,28,龙电花园,102104139082 ,3室2厅,190,南岗,其他,175,否,否,63333 
12845,板楼,南北,花园铁岭继红校,7,辽阳街,102104142562 ,1室1厅,65,南岗,简装,46,是,否,21667 
12846,暂无数据,东北,哈西商圈,19,中海·雍景熙岸,102104155031 ,2室1厅,73,南岗,精装,46,否,否,24333 
12847,板楼,南北,西大桥商圈,7,元士街,102104113147 ,2室1厅,42.8,南岗,简装,29,否,否,14267 
12848,板楼,南北,团结萧红校哈站北秀宾馆,7,民益街,102104080558 ,2室1厅,69.8,南岗,简装,39,是,否,23267 
12849,板楼,南北,王岗商圈,11,旗凯丽园,102104085932 ,2室1厅,70,南岗,简装,92,否,否,23333 
12850,板楼,南北,马家沟校大成街,7,平公街,102104020761 ,2室1厅,32,南岗,简装,53,否,否,10667 
12851,塔楼,西,龙塔,21,时代广场,102104063367 ,2室1厅,105,南岗,简装,133,否,否,35000 
12852,板楼,南,西大桥商圈,7,七政街,102104102144 ,2室1厅,69.8,南岗,简装,52,否,否,23267 
12853,板楼,东西,万达商圈,30,帝景,102104096971 ,3室1厅,285,南岗,其他,196,否,否,95000 
12854,板楼,西南,西大桥商圈,7,元士街,102104124218 ,2室1厅,59.8,南岗,其他,26,否,否,19933 
12855,板楼,南,西大桥商圈,7,世纪嘉园(南岗区),102104130884 ,2室1厅,135,南岗,其他,77,否,否,45000 
12856,板楼,南北,哈南商圈,7,学府名居小区,102104104362 ,2室1厅,58.5,南岗,其他,61,否,否,19500 
12857,板楼,东西,西大桥商圈,7,木兰小区,102104127872 ,2室1厅,70.8,南岗,其他,49,否,否,23600 
12858,板楼,南北,哈西商圈,16,阳光家园三期,102104122082 ,2室1厅,65.8,南岗,其他,60,否,否,21933 
12859,板楼,南,师大附小沙曼小区,7,省委党校家属楼,102104129705 ,2室1厅,59,南岗,其他,54,否,否,19667 
12860,板楼,南,哈西商圈,33,学府经典,102104136311 ,1室1厅,70,南岗,其他,39,否,否,23333 
12861,板楼,南北,王岗商圈,11,旗凯丽园,102104114015 ,2室1厅,75,南岗,精装,92,否,否,25000 
12862,板楼,南北,仪兴商圈,7,牛房小区二期,102104139307 ,2室1厅,55,南岗,其他,75,否,否,18333 
12863,板楼,东,西大桥商圈,6,木兰小区（七政街）,102104139148 ,1室1厅,38,南岗,其他,15,否,否,12667 
12864,板楼,南,西大桥商圈,7,清明小区（新区）,102104111497 ,2室1厅,43,南岗,其他,42,否,否,14333 
12865,板塔结合,东北,西大桥商圈,6,汉阳街,102104132849 ,1室1厅,27.9,南岗,其他,35,否,否,9300 
12866,暂无数据,南北,宣西宣庆体院,6,哈尔滨市军队离休退休干部第二休养所,102104137672 ,3室1厅,55,南岗,其他,71,否,否,18333 
12867,板楼,南北,宣西宣庆体院,6,宣文街,102104039507 ,2室0厅,36,南岗,其他,53,否,否,12000 
12868,板楼,东西,新发小区大润发,8,新发小区F区,102104080964 ,2室1厅,47,南岗,其他,52,否,否,15667 
12869,板楼,南北,西大桥商圈,7,汉林美苑,102104083087 ,2室1厅,138,南岗,其他,78,否,否,46000 
12870,板楼,西,西大桥商圈,8,元士街,102104069790 ,1室1厅,65,南岗,其他,36,否,否,21667 
12871,板楼,东,师大附小沙曼小区,7,水院小区,102104073023 ,1室0厅,120,南岗,其他,36,否,否,40000 
12872,板楼,南北,哈西商圈,17,辰能·溪树庭院南区,102104059075 ,4室2厅,365,南岗,精装,181,是,否,121667 
12873,板楼,南北,西大桥商圈,6,清明四道街,102104094854 ,3室1厅,29,南岗,其他,64,否,否,9667 
12874,板楼,西南,师大附小沙曼小区,29,师大艺术产业园,102104098318 ,2室1厅,180,南岗,其他,71,否,否,60000 
12876,板塔结合,北,哈西商圈,20,鸿朗花园南区,102104145914 ,1室0厅,34,南岗,其他,34,否,否,11333 
12877,板塔结合,南北,哈西商圈,8,大众新城三期,102104167519 ,2室1厅,92,南岗,其他,83,否,否,30667 
12878,板楼,南北,西大桥商圈,15,世纪嘉园(南岗区),102104158794 ,2室1厅,130,南岗,其他,60,否,否,43333 
12879,板楼,南北,西大桥商圈,15,世纪嘉园(南岗区),102104158821 ,2室1厅,130,南岗,其他,85,否,否,43333 
12880,板塔结合,南,西大桥商圈,6,松罗堡街(新苗圃街),102104166497 ,1室1厅,55,南岗,其他,37,否,否,18333 
12881,板塔结合,南北,西大桥商圈,8,苗圃街,102104167831 ,2室1厅,68.5,南岗,其他,57,否,否,22833 
12882,板楼,南北,西大桥商圈,17,中盛小区,102104164966 ,2室1厅,101,南岗,其他,72,否,否,33667 
12883,板楼,东西,团结萧红校哈站北秀宾馆,5,松花江街,102104166482 ,2室0厅,49.8,南岗,简装,41,是,否,16600 
12884,板楼,南西,西大桥商圈,7,焊接小区,102104167843 ,2室1厅,68.5,南岗,其他,57,否,否,22833 
12885,板塔结合,南北,哈南商圈,7,征仪花园F区,102104163511 ,1室1厅,55,南岗,其他,58,否,否,18333 
12886,塔楼,南北,西大桥商圈,7,通达小区（红岩小学）,102104142633 ,2室1厅,54,南岗,其他,59,否,否,18000 
12887,板楼,南北,西大桥商圈,7,八师小区,102104150272 ,2室1厅,135,南岗,其他,91,否,否,45000 
12888,板楼,东南,西大桥商圈,7,元和街,102104147929 ,1室1厅,33,南岗,其他,32,否,否,11000 
12889,暂无数据,南,哈西商圈,7,征仪路花园小区A区西区,102104148479 ,2室1厅,52,南岗,其他,58,否,否,17333 
12890,板楼,东南,仪兴商圈,7,牛房小区二期,102104169937 ,2室1厅,108,南岗,其他,53,否,否,36000 
12891,板楼,东南,师大附小沙曼小区,7,学府名苑(南岗区),102104173123 ,2室1厅,115,南岗,其他,108,否,否,38333 
12892,板楼,南北,哈西商圈,7,学院新城一期,102104166281 ,2室1厅,88,南岗,精装,94,否,否,29333 
12893,板楼,南北,团结萧红校哈站北秀宾馆,5,公司街,102104172928 ,2室1厅,34,南岗,其他,50,是,否,11333 
12894,板楼,南北,龙塔,24,益恒园,102104171307 ,3室1厅,210,南岗,其他,178,否,否,70000 
12895,板楼,南,西大桥商圈,7,和兴路,102104171342 ,2室1厅,79,南岗,其他,55,否,否,26333 
12896,板楼,南,哈西商圈,31,辰能·溪树庭院南区,102104172601 ,2室1厅,110,南岗,其他,80,是,否,36667 
12897,板塔结合,南北,哈特百脑汇教化工大,8,西桥小区,102104169123 ,2室1厅,66.8,南岗,其他,67,否,否,22267 
12898,板塔结合,南,儿童公园,36,红军街,102101198507 ,1室1厅,70,南岗,简装,49,是,否,23333 
12899,板楼,东南西北,西大桥商圈,7,清明六道街,102101370494 ,1室1厅,28,南岗,简装,32,否,否,9333 
12900,板楼,西南,西大桥商圈,8,七政街,102104121505 ,1室1厅,66,南岗,简装,38,否,否,22000 
12901,塔楼,北南,宣西宣庆体院,7,马端街,102104105915 ,2室1厅,50,南岗,简装,58,否,否,16667 
12902,板楼,东南,王岗商圈,11,鑫泉金岗湾,102104106361 ,1室0厅,32,南岗,其他,37,否,否,10667 
12903,板楼,南北,团结萧红校哈站北秀宾馆,7,海关街,102104137732 ,2室1厅,58,南岗,简装,61,是,否,19333 
12904,板楼,南北,马家沟校大成街,7,宣威街,102104118255 ,2室1厅,47.8,南岗,简装,53,否,否,15933 
12905,板楼,南,西大桥商圈,7,苗圃小区,102104165986 ,2室1厅,99.8,南岗,简装,60,否,否,33267 
12906,板楼,东,革新教堂,8,国庆街,102104144411 ,1室0厅,30,南岗,简装,53,否,否,10000 
12907,塔楼,东西,宣西宣庆体院,7,宣化街,102104157869 ,2室1厅,49.8,南岗,精装,62,否,否,16600 
