Construction,Direction,District,Floor,Garden,Id,Layout,Price,Region,Renovation,Size,Subway,Taxfree,UnitPrice
板楼,南北东,工农大街,6,新城花园,102102882800,2室1厅,98.5,道里,毛坯,111.0,否,否,6
板楼,南北,群力新区,24,康泰嘉园,102104120614,2室1厅,130,道里,精装,125.0,否,否,24
板塔结合,南,兆麟校,28,经纬360,102104120172,1室1厅,50,道里,精装,40.0,否,否,28
板楼,东西,安字片,7,安松胡同,102104149820,1室1厅,41,道里,其他,65.0,否,否,7
板塔结合,南北,爱建,8,工程街,102104152368,3室1厅,136,道里,其他,123.0,否,否,8
板楼,北南东,爱建,30,爱建紫园,102104149481,3室2厅,215,道里,其他,177.0,否,否,30
板楼,南北,经纬街,7,经纬二道街,102104155072,3室2厅,115,道里,其他,112.0,否,否,7
板楼,南北,群力新区,7,华风江畔,102104148024,2室2厅,89.8,道里,精装,140.0,否,否,7
板塔结合,南,建国公园,8,建国街,102104154322,1室1厅,36,道里,简装,44.0,否,否,8
板楼,南北,顾乡大街,8,康安小区(道里区),102102564411,1室1厅,73.5,道里,精装,63.0,否,否,8
板楼,南,群力新区,32,招商贝肯山,102101378153,3室1厅,199,道里,简装,122.0,否,否,32
板楼,南北,群力新区,29,星光耀广场,102103134530,3室2厅,298,道里,其他,192.0,否,否,29
板楼,东,爱建,7,经纬街,102102877032,2室0厅,58,道里,简装,57.0,否,否,7
板楼,东南西,工农大街,32,翡翠城,102103256362,3室2厅,169.8,道里,精装,141.0,否,否,32
板楼,南北,群力新区,7,河鼓街,102103698913,2室1厅,51.8,道里,简装,63.0,否,否,7
板楼,南北,公路大桥,7,民安小区(道里区),102101169426,2室1厅,50,道里,精装,73.0,是,否,7
板楼,东南,公路大桥,22,宏光大厦,102103894039,3室1厅,165,道里,简装,188.0,否,否,22
板塔结合,西,中央大街,29,龙电大厦,102102334584,2室2厅,150,道里,精装,140.0,否,否,29
板楼,南西北,群力新区,11,远大都市明珠南区,102103195042,3室2厅,142,道里,简装,115.0,否,否,11
板塔结合,西,中央大街,29,龙电大厦,102102334584,2室2厅,150,道里,精装,140.0,否,否,29
板楼,南北,顾乡凯德广场,7,通顺街,102100929373,3室1厅,73,道里,精装,162.0,否,否,7
板塔结合,南北,群力新区,7,瑾翠华府,102103988677,4室3厅,598,道里,其他,177.0,否,否,7
板楼,南北,公路大桥,7,民安小区(道里区),102104030012,1室1厅,35,道里,其他,41.0,否,否,7
板塔结合,南北,顾乡大街,7,乡社街西区,102104064936,2室1厅,59.8,道里,其他,67.0,否,否,7
板楼,西,群力新区,21,财智公馆,102104128145,1室1厅,76,道里,精装,53.0,否,否,21
板塔结合,南东西,顾乡大街,19,美晨家园,102104128619,3室1厅,115,道里,精装,129.0,否,否,19
板塔结合,南,西大桥商圈,28,欧洲新城,102104156556,2室1厅,169.8,道里,精装,123.0,否,否,28
板楼,东南,安字片,6,安定街,102104146949,2室1厅,72.8,道里,简装,80.0,否,否,6
板楼,南北,兆麟校,9,一面街,102104136883,2室1厅,49,道里,精装,72.0,否,否,9
板楼,西,兆麟校,9,一面街,102104152307,1室1厅,40,道里,简装,48.0,否,否,9
板楼,南北,建国公园,8,建国城市花园,102104148419,3室1厅,124,道里,精装,136.0,否,否,8
板楼,南北,公路大桥,8,阳明街,102104149953,2室2厅,80,道里,简装,92.0,否,否,8
板塔结合,东,安字片,8,经纬十一道街,102104144683,2室0厅,35,道里,简装,44.0,否,否,8
板楼,西南,兆麟校,28,盛达公寓,102104116710,3室2厅,210,道里,精装,183.0,否,否,28
板楼,南西,群力新区,21,财智公馆,102104139155,1室1厅,60,道里,精装,54.0,否,否,21
板楼,南北,群力新区,12,熙郡印象馨园,102104138440,2室2厅,126,道里,其他,114.0,否,否,12
板楼,南北,群力新区,17,河源小区,102104151046,3室2厅,260,道里,精装,185.0,否,否,17
板楼,南北,群力新区,31,璞悦湾,102104147980,3室2厅,170,道里,毛坯,148.0,否,否,31
板楼,南北,建国公园,8,丁香名苑,102104164445,3室1厅,43,道里,简装,84.0,否,否,8
板塔结合,南北,西大桥商圈,28,欧洲新城,102104137064,3室2厅,190,道里,简装,161.0,否,否,28
板楼,东西,团结萧红校哈站北秀宾馆,9,霁虹街,102104171900,2室1厅,42,道里,简装,45.0,否,否,9
板楼,南,中央大街,7,巡船胡同,102104141624,2室1厅,82.5,道里,简装,82.0,否,否,7
板楼,南北,群力新区,26,群力家园A区,102104159371,2室1厅,135,道里,简装,110.0,否,否,26
板楼,南北,群力新区,6,瑞江观景花园,102103878187,3室1厅,103,道里,简装,121.0,否,否,6
板楼,南北,群力新区,5,盛和世纪,102101643106,3室2厅,520,道里,精装,195.0,否,否,5
板楼,南北,建国公园,8,建国城市花园,102101805121,3室1厅,45,道里,简装,86.0,否,否,8
板塔结合,南北,爱建,28,上实盛世江南,102102304811,4室2厅,479,道里,简装,253.0,否,否,28
板塔结合,南北,公路大桥,8,建国南头道街,102102565892,2室2厅,39.8,道里,简装,80.0,否,否,8
塔楼,东南北,爱建,28,艺品格调,102102129615,3室2厅,299,道里,精装,163.0,否,否,28
板楼,南北,群力新区,16,河政花园（公务员小区）,102103079097,3室2厅,260,道里,简装,191.0,否,否,16
板楼,南北,哈西商圈,30,恒祥城一期,102102809418,2室1厅,175,道里,精装,131.0,否,否,30
板楼,南北,建国公园,32,紫金城,102102811237,2室1厅,153,道里,精装,114.0,否,否,32
板楼,东南西北,中央大街,8,上游街,102103310652,3室1厅,148,道里,简装,143.0,否,否,8
板楼,南北,顾乡大街,7,康安小区(道里区),102102096976,2室2厅,81.5,道里,精装,119.0,否,否,7
板楼,南北,顾乡凯德广场,8,南方花园,102102956856,3室3厅,95,道里,简装,159.0,否,否,8
板塔结合,西北,工农大街,18,迎宾小区,102101462617,2室1厅,108,道里,简装,136.0,否,否,18
板楼,东南北,群力新区,16,锦江绿色家园,102102568215,3室2厅,190,道里,其他,176.0,否,否,16
板楼,南北,公路大桥,8,光华小区,102102335147,3室2厅,65.9,道里,精装,108.0,否,否,8
板楼,南北,顾乡大街,33,郁金台,102104079733,3室2厅,178,道里,其他,130.0,否,否,33
板楼,北南,团结萧红校哈站北秀宾馆,9,霁虹街,102104021273,3室1厅,129.9,道里,其他,171.0,否,否,9
板塔结合,东北,中央大街,23,东兴大厦,102104090804,3室1厅,126,道里,其他,141.0,否,否,23
板楼,南北,顾乡凯德广场,21,永康商住小区,102104059241,2室2厅,146,道里,简装,143.0,否,否,21
板楼,南北,群力新区,16,远大都市明珠北区,102104051908,2室1厅,106,道里,精装,106.0,否,否,16
板楼,南北,群力新区,24,康泰嘉园,102104078628,2室1厅,135,道里,精装,125.0,否,否,24
暂无数据,南北,群力新区,8,河鼓街,102104053797,2室1厅,43.5,道里,简装,63.0,否,否,8
板楼,北西,群力新区,31,银泰城一期,102104099843,1室1厅,85,道里,其他,66.0,否,否,31
板楼,南北,顾乡大街,7,新天地家园,102104109891,2室1厅,49.8,道里,其他,68.0,否,否,7
板塔结合,南北,群力新区,7,河松小区二期,102104052709,2室1厅,57.7,道里,简装,107.0,否,否,7
板楼,南,安字片,8,安广街,102104028797,1室1厅,40,道里,简装,62.0,否,否,8
板楼,南北,群力新区,7,招商贝肯山三期,102101911431,3室2厅,248,道里,简装,130.0,否,否,7
暂无数据,南北,中央大街,7,九江街,102103660636,2室1厅,65,道里,其他,56.0,否,否,7
板楼,南北西,工农大街,32,天昊百年俪景,102103058805,4室2厅,275,道里,精装,185.0,否,否,32
板楼,南北,群力新区,32,民生尚都祥园,102104133539,1室1厅,56,道里,其他,67.0,否,否,32
板楼,南北,兆麟校,8,田地街,102103248815,3室1厅,66.8,道里,其他,79.0,否,否,8
板楼,东南,工农大街,7,迎宾小区,102103416348,3室1厅,79,道里,毛坯,138.0,否,否,7
板楼,南北,群力新区,24,康泰嘉园,102103049395,3室1厅,141,道里,简装,136.0,否,否,24
板楼,南北,顾乡大街,7,溪畔嘉园,102104126331,2室1厅,98,道里,其他,117.0,否,否,7
板楼,南,安字片,7,安顺街,102104163741,1室0厅,31.5,道里,其他,34.0,否,否,7
板楼,南北,群力新区,30,民生尚都和园,102104148325,1室1厅,55,道里,简装,67.0,否,否,30
板楼,南北,群力新区,28,恒祥空间,102103365516,3室2厅,270,道里,精装,157.0,否,否,28
板楼,南北,群力新区,16,运华广场道里区,102102249231,4室2厅,260,道里,精装,216.0,否,否,16
塔楼,南东西,中央大街,26,恒祥凯悦,102103421517,4室2厅,538,道里,精装,270.0,否,否,26
板楼,南北,建国公园,7,松滨里小区,102103536710,4室2厅,268,道里,精装,380.0,否,否,7
板塔结合,南北,建国公园,8,正阳花园,102103429174,3室1厅,108,道里,精装,180.0,否,否,8
塔楼,东南北,中央大街,32,哈公馆,102102070110,4室2厅,1380,道里,精装,377.0,否,否,32
板楼,南北,群力新区,7,河政花园（公务员小区）,102103932139,5室2厅,149,道里,精装,221.0,否,否,7
板楼,南北,群力新区,7,锦江绿色家园,102103173655,4室2厅,215,道里,精装,260.0,否,否,7
板楼,南北,群力新区,34,中海寰宇天下,102101948376,4室2厅,280,道里,毛坯,178.0,否,否,34
板楼,东南北,群力新区,7,锦江绿色家园,102103067783,4室2厅,235,道里,简装,309.0,否,否,7
塔楼,南北,群力新区,8,运华广场道里区,102102227238,3室2厅,190,道里,精装,212.0,否,否,8
板楼,东南北,群力新区,27,富力江湾新城,102103110178,4室2厅,818,道里,精装,293.0,否,否,27
板楼,南北,群力新区,7,锦江绿色家园,102103193381,3室2厅,120,道里,精装,225.0,否,否,7
板楼,南,顾乡大街,8,新华小区(道里区),102104123952,2室1厅,54,道里,其他,55.0,否,否,8
板楼,南东,安字片,7,安升街(安心街),102101543964,2室1厅,25.5,道里,简装,48.0,否,否,7
板楼,南北,工农大街,6,新城花园,102103611573,2室1厅,114,道里,简装,106.0,否,否,6
板楼,西,群力新区,31,银泰城一期,102102616498,2室1厅,94.8,道里,简装,75.0,否,否,31
板楼,南北,哈西商圈,28,红星城,102103699019,2室1厅,122.8,道里,精装,103.0,否,否,28
板楼,南北,工农大街,7,迎宾小区,102101011057,2室1厅,88,道里,简装,122.0,否,否,7
板塔结合,东南,安字片,7,安康街,102102209204,1室1厅,37.5,道里,精装,41.0,否,否,7
板楼,南,安字片,6,安化街(安和街),102103677430,1室1厅,28.2,道里,简装,30.0,否,否,6
板楼,南,公路大桥,7,民安小区(道里区),102103794387,1室0厅,25.8,道里,简装,32.0,否,否,7
板楼,南,中央大街,7,红霞街,102103256033,2室1厅,45,道里,简装,51.0,否,否,7
板楼,南北,公路大桥,8,民安小区(道里区),102102087734,2室1厅,40,道里,简装,80.0,否,否,8
板楼,南北,顾乡大街,8,新华小区(道里区),102102507376,2室1厅,52,道里,简装,70.0,否,否,8
板楼,南,顾乡大街,8,溪畔嘉园,102101607894,1室1厅,47,道里,精装,56.0,否,否,8
板楼,东西,兆麟校,7,朝阳胡同,102102942380,2室0厅,61,道里,简装,45.0,否,否,7
板塔结合,东北,群力新区,18,海富锦园,102101188862,2室1厅,85,道里,简装,63.0,否,否,18
板楼,南,顾乡凯德广场,7,清河湾小区,102104136660,2室1厅,53.5,道里,精装,56.0,否,否,7
暂无数据,南北,群力新区,7,河松小区三期,102104154508,2室1厅,120,道里,简装,132.0,否,否,7
板楼,南北,建国公园,8,建国街,102104158663,2室1厅,35,道里,简装,51.0,否,否,8
板楼,南,公路大桥,6,民安小区(道里区),102104159079,1室1厅,30,道里,简装,35.0,否,否,6
板楼,南北,群力新区,6,天然家园,102104165434,2室1厅,95,道里,简装,100.0,否,否,6
板楼,南北,哈西商圈,37,哈西民主家园,102104158058,3室1厅,106,道里,简装,92.0,否,否,37
板楼,南北,群力新区,6,河政花园（公务员小区）,102104124195,3室2厅,145,道里,精装,127.0,否,否,6
板楼,东西,顾乡大街,8,达江小区,102104099835,2室1厅,46,道里,简装,61.0,否,否,8
暂无数据,北南,群力新区,31,星光耀广场二期,102104111668,3室2厅,218,道里,精装,148.0,否,否,31
板楼,南北,群力新区,30,盛和世纪,102104122931,2室1厅,240,道里,精装,124.0,否,否,30
板楼,南,顾乡凯德广场,7,清河湾小区,102104149533,2室1厅,52.5,道里,简装,56.0,否,否,7
板楼,南北,群力新区,7,瑞江观景花园,102104122263,3室2厅,120,道里,精装,155.0,否,否,7
板楼,南北,群力新区,25,翠湖天地翠园,102104103506,2室2厅,230,道里,精装,118.0,否,否,25
板楼,南北,群力新区,33,汇锦香槟湾,102104128719,3室2厅,255,道里,简装,135.0,否,否,33
板塔结合,南北,顾乡大街,7,美晨家园,102104155461,2室1厅,67,道里,简装,58.0,否,否,7
板楼,南,群力新区,33,三松宜家,102104136711,1室1厅,95,道里,精装,71.0,否,否,33
板塔结合,西南,公路大桥,18,品阁,102104148017,2室1厅,165,道里,简装,117.0,否,否,18
板楼,南,公路大桥,8,建国北四道街,102104150645,1室1厅,22.8,道里,简装,31.0,否,否,8
板楼,南,建国公园,8,钢铁街住宅小区,102104164248,1室1厅,36.8,道里,简装,51.0,否,否,8
板楼,南北,安字片,7,安定街,102104159626,2室1厅,120,道里,简装,75.0,否,否,7
板楼,南北,工农大街,18,漫步·巴黎,102104156541,2室1厅,172,道里,精装,104.0,否,否,18
板楼,南北,安字片,7,安心街,102104125323,2室1厅,46.6,道里,简装,47.0,否,否,7
板楼,南北,群力新区,6,民生尚都怡园,102104159138,2室1厅,95,道里,精装,107.0,否,否,6
板楼,东西,安字片,8,安国街,102104112680,1室1厅,43,道里,精装,48.0,否,否,8
板楼,南北,安字片,8,安发街,102104157613,2室1厅,23,道里,简装,42.0,否,否,8
板楼,南北,建国公园,31,提拉米苏,102104104141,2室1厅,128,道里,精装,104.0,否,否,31
板塔结合,南,安字片,8,安德街,102104156472,1室1厅,39.8,道里,简装,45.0,否,否,8
板楼,西,顾乡大街,6,乡政街,102104161531,1室1厅,29.8,道里,其他,32.0,否,否,6
板塔结合,东西,群力新区,8,河松小区一期,102104166665,2室1厅,52,道里,简装,51.0,否,否,8
板楼,西南,工农大街,8,新城小区,102104153616,1室1厅,36.7,道里,简装,40.0,否,否,8
板楼,东南,兆麟校,16,金安美豪国际公寓,102103760336,2室1厅,150,道里,简装,106.0,否,否,16
板楼,东西,公路大桥,6,民和街,102102322512,2室1厅,31,道里,简装,64.0,否,否,6
板楼,南北,公路大桥,7,哈药路,102102928735,2室1厅,40,道里,简装,69.0,否,否,7
板楼,南北,群力新区,31,汇锦庄园,102103690630,3室2厅,372,道里,精装,177.0,否,否,31
板楼,南北,建国公园,7,松滨里小区,102102776153,2室2厅,97,道里,精装,136.0,否,否,7
板楼,南北,群力新区,28,群力新城北区,102103988671,4室2厅,375,道里,精装,203.0,否,否,28
塔楼,东西,中央大街,7,井街,102101938318,2室1厅,86,道里,精装,62.0,否,否,7
塔楼,南北,兆麟校,24,奥丽维亚公寓,102101611095,3室2厅,330,道里,精装,211.0,否,否,24
板塔结合,西北东南,团结萧红校哈站北秀宾馆,8,地德里小区(抚顺街),102103661315,2室1厅,76,道里,精装,90.0,否,否,8
板楼,南北,工农大街,28,漫步·巴黎,102102998635,2室1厅,210,道里,精装,108.0,否,否,28
板楼,南北,建国公园,32,紫金城,102102281729,2室1厅,137,道里,简装,117.0,否,否,32
板楼,南北,西大桥商圈,7,峰尚福成,102102229937,3室1厅,125,道里,精装,165.0,否,否,7
板塔结合,东南,公路大桥,11,光华小区,102101977924,2室1厅,51,道里,简装,76.0,否,否,11
板塔结合,南北,爱建,10,梧桐花园,102102256652,3室1厅,150,道里,精装,86.0,否,否,10
塔楼,东南北,公路大桥,16,通达世家,102102051038,3室2厅,195,道里,精装,187.0,否,否,16
板楼,南北,兆麟校,4,森林街,102103687785,3室1厅,85,道里,其他,76.0,否,否,4
板楼,南西北,工农大街,17,玫瑰湾小区西区,102102044595,4室2厅,345,道里,简装,194.0,否,否,17
板楼,南北,群力新区,30,盛和天下,102101632913,4室2厅,500,道里,精装,224.0,否,否,30
板楼,南,安字片,7,安定街,102103772610,2室1厅,44.8,道里,精装,60.0,否,否,7
板楼,南北东,爱建,5,经纬街,102102918910,2室1厅,55,道里,精装,61.0,否,否,5
板楼,南北,哈西商圈,7,康安家园,102103068272,3室2厅,95,道里,精装,176.0,否,否,7
板塔结合,东北,安字片,7,安静街,102103719835,3室1厅,61,道里,简装,66.0,否,否,7
板楼,南北,建国公园,8,钢铁街住宅小区,102102610592,2室1厅,46.5,道里,精装,61.0,否,否,8
板楼,南北,安字片,7,安化街(安详街),102103517033,1室1厅,40,道里,精装,41.0,否,否,7
板楼,南,公路大桥,7,通达街(道里区),102103620490,2室1厅,52,道里,简装,59.0,否,否,7
板楼,南,工农大街,7,迎宾小区,102101918154,2室1厅,72,道里,精装,109.0,否,否,7
板楼,南北,群力新区,26,群力家园k区,102103880164,2室2厅,130,道里,简装,112.0,否,否,26
板楼,南北,群力新区,8,海富御园,102103672246,2室1厅,176,道里,精装,105.0,否,否,8
板楼,南西,顾乡大街,7,新天地家园,102101781378,3室2厅,118,道里,精装,130.0,否,否,7
板楼,南北,哈西商圈,7,康安家园,102103146903,3室1厅,98,道里,精装,136.0,否,否,7
板楼,南北,群力新区,33,恒盛豪庭,102103343629,3室1厅,280,道里,精装,150.0,否,否,33
板塔结合,东西,建国公园,8,松树街,102102151505,2室1厅,48,道里,简装,91.0,否,否,8
板楼,南北,群力新区,22,盛和世纪,102101154758,3室2厅,399,道里,精装,193.0,否,否,22
板楼,南北,团结萧红校哈站北秀宾馆,8,地德里小区(抚顺街),102103464589,2室1厅,35.8,道里,简装,41.0,否,否,8
板楼,南北,工农大街,7,报达文化嘉园第一期,102104083673,1室1厅,33,道里,其他,37.0,否,否,7
板楼,南,群力新区,24,星光耀广场,102104016978,3室1厅,94,道里,其他,56.0,否,否,24
板楼,南,顾乡凯德广场,30,湖景春晓,102104077884,1室1厅,74.8,道里,其他,63.0,否,否,30
板楼,南北,工农大街,7,报达文化嘉园第一期,102104069894,2室1厅,80,道里,其他,77.0,否,否,7
板楼,东西,团结萧红校哈站北秀宾馆,9,霁虹街,102103229787,3室2厅,115,道里,简装,129.0,否,否,9
